ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;ipca_focus_ano_pct;ipca_ibge_acum_ano_dez_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2019;201909;2019-09;2019-09-30;3,42;4,31;-0,8899999999999997;5
