ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;ipca_focus_ano_pct;ipca_ibge_acum_ano_dez_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2019;201902;2019-02;2019-02-25;3,84;4,31;-0,46999999999999975;4
