ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;pib_focus_ano_pct;pib_ibge_4tri_yoy_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2022;202209;2022-09;2022-09-26;2,7249;3,0;-0,2751000000000001;4
