ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;pib_focus_ano_pct;pib_ibge_4tri_yoy_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2022;202210;2022-10;2022-10-31;2,7613;3,0;-0,23870000000000013;5
