ref_yyyymm;mes_referencia;survey_date_previsao;ipca_focus_med_mensal_pct;ipca_ibge_mensal_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
202310;2023-10;2023-10-30;0,28;0,24;0,040000000000000036;5
