ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;pib_focus_ano_pct;pib_ibge_4tri_yoy_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2023;202309;2023-09;2023-09-25;2,9541;3,2;-0,24590000000000023;4
