ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;ipca_focus_ano_pct;ipca_ibge_acum_ano_dez_pct;ibge_ano_disponivel_aprox;erro_prev_menos_real_pp;ipca_focus_ano_nresp;meta_centro;meta_inferior;meta_superior;desancoragem_centro;desancoragem_absoluta
2026;202601;2026-01;2026-01-26;3,9906;;;;111;3,0;1,5;4,5;0,9906000000000001;0,9906000000000001
2026;202602;2026-02;2026-02-23;3,8864;;;;115;3,0;1,5;4,5;0,8864000000000001;0,8864000000000001
2026;202603;2026-03;2026-03-30;4,4671;;;;71;3,0;1,5;4,5;1,4671000000000003;1,4671000000000003
2026;202604;2026-04;2026-04-27;4,8924;;;;108;3,0;1,5;4,5;1,8924000000000003;1,8924000000000003
2026;202605;2026-05;2026-05-25;5,0904;;;;124;3,0;1,5;4,5;2,0904;2,0904
2026;202606;2026-06;2026-06-08;5,2243;;;;50;3,0;1,5;4,5;2,2243000000000004;2,2243000000000004
