ref_yyyymm;mes_referencia;survey_date_previsao;selic_focus_pct;reuniao_focus;selic_sgs_pct_aa_aprox;erro_prev_menos_real_pp;n_edicoes_focus_boletim
202310;2023-10;2023-10-30;12,25;R7/2023;12,649937271499523;-0,39993727149952285;5
