survey_date,ano_ref,dbgg_focus_med_pct_pib,numeroRespondentes
2018-05-18,2021,81.9,17
2018-05-21,2021,81.4,15
2018-05-22,2021,81.2,16
2018-05-23,2021,81.2,16
2018-05-24,2021,81.2,16
2018-05-25,2021,81.4,16
2018-05-28,2021,81.4,16
2018-05-29,2021,81.4,16
2018-05-30,2021,81.4,16
2018-06-01,2021,81.4,16
2018-06-04,2021,81.4,16
2018-06-05,2021,81.4,16
2018-06-06,2021,81.4,16
2018-06-07,2021,81.4,16
2018-06-08,2021,81.7,17
2018-06-11,2021,81.55,16
2018-06-12,2021,81.55,16
2018-06-13,2021,81.7,17
2018-06-14,2021,81.7,17
2018-06-15,2021,81.7,17
2018-06-18,2021,81.7,17
2018-06-19,2021,81.7,17
2018-06-20,2021,81.7,17
2018-06-21,2021,81.7,17
2018-06-22,2021,81.7,17
2018-06-25,2021,81.7,17
2018-06-26,2021,81.7,17
2018-06-27,2021,81.7,17
2018-06-28,2021,81.7,17
2018-06-29,2021,81.85,18
2018-07-02,2021,81.85,18
2018-07-03,2021,81.85,18
2018-07-04,2021,81.7,19
2018-07-05,2021,81.7,19
2018-07-06,2021,81.7,19
2018-07-09,2021,82.0,17
2018-07-10,2021,82.0,17
2018-07-11,2021,81.85,18
2018-07-12,2021,81.85,18
2018-07-13,2021,81.85,18
2018-07-16,2021,81.85,18
2018-07-17,2021,81.7,19
2018-07-18,2021,81.7,19
2018-07-19,2021,81.7,19
2018-07-20,2021,81.7,19
2018-07-23,2021,81.7,19
2018-07-24,2021,81.7,19
2018-07-25,2021,81.7,19
2018-07-26,2021,81.7,19
2018-07-27,2021,81.7,19
2018-07-30,2021,81.4,17
2018-07-31,2021,81.55,18
2018-08-01,2021,81.55,18
2018-08-02,2021,81.55,18
2018-08-03,2021,81.55,18
2018-08-06,2021,81.55,16
2018-08-07,2021,81.4,17
2018-08-08,2021,81.4,17
2018-08-09,2021,81.55,18
2018-08-10,2021,81.4,17
2018-08-13,2021,81.4,18
2018-08-14,2021,81.4,18
2018-08-15,2021,81.4,18
2018-08-16,2021,81.4,18
2018-08-17,2021,81.4,18
2018-08-20,2021,81.4,16
2018-08-21,2021,81.4,16
2018-08-22,2021,81.4,20
2018-08-23,2021,81.4,21
2018-08-24,2021,81.4,21
2018-08-27,2021,81.4,21
2018-08-28,2021,81.5,21
2018-08-29,2021,81.5,21
2018-08-30,2021,81.5,21
2018-08-31,2021,81.5,21
2018-09-03,2021,81.5,21
2018-09-04,2021,81.5,21
2018-09-05,2021,81.5,21
2018-09-06,2021,81.5,21
2018-09-10,2021,81.5,19
2018-09-11,2021,81.5,19
2018-09-12,2021,81.5,19
2018-09-13,2021,81.8,18
2018-09-14,2021,81.9,19
2018-09-17,2021,81.9,19
2018-09-18,2021,82.0,19
2018-09-19,2021,82.0,19
2018-09-20,2021,82.0,19
2018-09-21,2021,82.0,19
2018-09-24,2021,81.85,18
2018-09-25,2021,81.85,18
2018-09-26,2021,81.85,18
2018-09-27,2021,81.85,18
2018-09-28,2021,81.85,18
2018-10-01,2021,81.85,18
2018-10-02,2021,81.85,18
2018-10-03,2021,81.85,18
2018-10-04,2021,81.85,18
2018-10-05,2021,82.15,18
2018-10-08,2021,82.0,19
2018-10-09,2021,82.0,19
2018-10-10,2021,82.0,19
2018-10-11,2021,82.0,19
2018-10-15,2021,82.3,17
2018-10-16,2021,82.3,17
2018-10-17,2021,82.3,17
2018-10-18,2021,82.15,16
2018-10-19,2021,82.15,16
2018-10-22,2021,82.3,17
2018-10-23,2021,82.3,17
2018-10-24,2021,82.3,17
2018-10-25,2021,82.0,19
2018-10-26,2021,82.0,20
2018-10-29,2021,82.0,20
2018-10-30,2021,82.0,20
2018-10-31,2021,82.0,20
2018-11-01,2021,82.0,20
2018-11-05,2021,82.0,19
2018-11-06,2021,82.0,19
2018-11-07,2021,82.0,19
2018-11-08,2021,82.0,19
2018-11-09,2021,82.0,19
2018-11-12,2021,82.0,19
2018-11-13,2021,82.0,19
2018-11-14,2021,82.0,20
2018-11-16,2021,82.0,21
2018-11-19,2021,82.0,21
2018-11-20,2021,82.0,21
2018-11-21,2021,82.0,21
2018-11-22,2021,81.8,20
2018-11-23,2021,81.8,20
2018-11-26,2021,81.95,20
2018-11-27,2021,81.95,20
2018-11-28,2021,81.95,20
2018-11-29,2021,81.95,20
2018-11-30,2021,81.7,21
2018-12-03,2021,81.7,21
2018-12-04,2021,81.7,21
2018-12-05,2021,81.7,21
2018-12-06,2021,81.7,21
2018-12-07,2021,81.7,21
2018-12-10,2021,81.6,18
2018-12-11,2021,81.7,19
2018-12-12,2021,81.7,19
2018-12-13,2021,81.7,19
2018-12-14,2021,81.7,19
2018-12-17,2021,81.7,19
2018-12-18,2021,81.7,20
2018-12-19,2021,81.7,20
2018-12-20,2021,81.7,20
2018-12-21,2021,81.7,19
2018-12-24,2021,81.7,19
2018-12-26,2021,81.7,19
2018-12-27,2021,81.7,19
2018-12-28,2021,81.4,19
2018-12-31,2021,81.4,19
2019-01-02,2021,81.4,19
2019-01-03,2021,81.4,19
2019-01-04,2021,81.35,20
2019-01-07,2021,81.5,18
2019-01-08,2021,81.5,18
2019-01-09,2021,81.5,18
2019-01-10,2021,81.5,18
2019-01-11,2021,81.3,19
2019-01-14,2021,81.3,19
2019-01-15,2021,81.3,19
2019-01-16,2021,81.3,19
2019-01-17,2021,81.3,19
2019-01-18,2021,81.35,20
2019-01-21,2021,81.35,20
2019-01-22,2021,81.35,20
2019-01-23,2021,81.35,20
2019-01-24,2021,81.35,20
2019-01-25,2021,81.35,20
2019-01-28,2021,81.3,19
2019-01-29,2021,81.3,19
2019-01-30,2021,81.3,19
2019-01-31,2021,81.3,19
2019-02-01,2021,81.0,19
2019-02-04,2021,81.0,19
2019-02-05,2021,81.0,19
2019-02-06,2021,81.0,19
2019-02-07,2021,81.0,19
2019-02-08,2021,80.9,20
2019-02-11,2021,80.9,20
2019-02-12,2021,81.0,21
2019-02-13,2021,81.0,21
2019-02-14,2021,81.15,22
2019-02-15,2021,81.15,22
2019-02-18,2021,81.0,21
2019-02-19,2021,81.0,21
2019-02-20,2021,81.0,21
2019-02-21,2021,81.0,21
2019-02-22,2021,81.0,21
2019-02-25,2021,81.0,21
2019-02-26,2021,81.0,21
2019-02-27,2021,81.0,21
2019-02-28,2021,81.0,21
2019-03-01,2021,81.0,21
2019-03-06,2021,80.72,19
2019-03-07,2021,80.72,19
2019-03-08,2021,80.86,20
2019-03-11,2021,81.0,19
2019-03-12,2021,81.0,19
2019-03-13,2021,81.0,19
2019-03-14,2021,81.0,19
2019-03-15,2021,81.15,20
2019-03-18,2021,81.0,19
2019-03-19,2021,81.0,19
2019-03-20,2021,81.15,20
2019-03-21,2021,81.15,20
2019-03-22,2021,81.15,20
2019-03-25,2021,81.0,19
2019-03-26,2021,81.0,21
2019-03-27,2021,81.0,21
2019-03-28,2021,81.15,22
2019-03-29,2021,81.15,22
2019-04-01,2021,81.15,22
2019-04-02,2021,81.15,22
2019-04-03,2021,81.15,22
2019-04-04,2021,81.15,22
2019-04-05,2021,81.35,22
2019-04-08,2021,81.35,22
2019-04-09,2021,81.35,22
2019-04-10,2021,81.35,22
2019-04-11,2021,81.35,22
2019-04-12,2021,81.35,22
2019-04-15,2021,81.4,19
2019-04-16,2021,81.4,21
2019-04-17,2021,81.4,21
2019-04-18,2021,81.4,21
2019-04-22,2021,81.0,21
2019-04-23,2021,81.0,21
2019-04-24,2021,81.0,21
2019-04-25,2021,81.0,21
2019-04-26,2021,81.2,20
2019-04-29,2021,81.0,19
2019-04-30,2021,81.0,19
2019-05-02,2021,81.0,19
2019-05-03,2021,80.86,20
2019-05-06,2021,81.2,20
2019-05-07,2021,81.0,21
2019-05-08,2021,81.2,22
2019-05-09,2021,81.4,21
2019-05-10,2021,81.4,21
2019-05-13,2021,81.2,20
2019-05-14,2021,81.2,20
2019-05-15,2021,81.2,20
2019-05-16,2021,81.2,20
2019-05-17,2021,81.4,21
2019-05-20,2021,81.55,22
2019-05-21,2021,81.55,22
2019-05-22,2021,81.55,22
2019-05-23,2021,81.55,22
2019-05-24,2021,81.55,22
2019-05-27,2021,81.55,22
2019-05-28,2021,81.55,22
2019-05-29,2021,81.55,22
2019-05-30,2021,81.55,22
2019-05-31,2021,81.55,22
2019-06-03,2021,81.7,19
2019-06-04,2021,81.85,20
2019-06-05,2021,81.85,20
2019-06-06,2021,81.85,20
2019-06-07,2021,81.4,20
2019-06-10,2021,81.05,20
2019-06-11,2021,81.05,20
2019-06-12,2021,81.05,20
2019-06-13,2021,81.05,20
2019-06-14,2021,81.05,20
2019-06-17,2021,81.05,18
2019-06-18,2021,81.05,18
2019-06-19,2021,81.05,18
2019-06-21,2021,81.1,21
2019-06-24,2021,81.1,21
2019-06-25,2021,81.1,21
2019-06-26,2021,81.1,21
2019-06-27,2021,81.1,21
2019-06-28,2021,81.36,22
2019-07-01,2021,81.36,22
2019-07-02,2021,81.36,22
2019-07-03,2021,81.36,22
2019-07-04,2021,81.36,22
2019-07-05,2021,81.05,22
2019-07-08,2021,81.0,21
2019-07-09,2021,81.0,21
2019-07-10,2021,81.0,21
2019-07-11,2021,81.05,20
2019-07-12,2021,81.05,20
2019-07-15,2021,81.36,20
2019-07-16,2021,81.1,21
2019-07-17,2021,81.1,21
2019-07-18,2021,81.05,20
2019-07-19,2021,81.05,20
2019-07-22,2021,81.0,17
2019-07-23,2021,81.05,18
2019-07-24,2021,81.05,18
2019-07-25,2021,81.1,19
2019-07-26,2021,81.1,19
2019-07-29,2021,81.05,18
2019-07-30,2021,81.05,18
2019-07-31,2021,81.05,18
2019-08-01,2021,81.05,18
2019-08-02,2021,81.05,18
2019-08-05,2021,81.1,17
2019-08-06,2021,81.1,17
2019-08-07,2021,81.1,17
2019-08-08,2021,81.1,17
2019-08-09,2021,81.1,17
2019-08-12,2021,81.1,17
2019-08-13,2021,81.1,17
2019-08-14,2021,81.1,17
2019-08-15,2021,81.1,17
2019-08-16,2021,81.1,19
2019-08-19,2021,81.1,19
2019-08-20,2021,81.1,19
2019-08-21,2021,81.1,19
2019-08-22,2021,81.1,19
2019-08-23,2021,81.0,19
2019-08-26,2021,81.0,19
2019-08-27,2021,81.0,19
2019-08-28,2021,81.0,19
2019-08-29,2021,81.0,19
2019-08-30,2021,81.05,20
2019-09-02,2021,81.05,20
2019-09-03,2021,81.05,20
2019-09-04,2021,81.05,20
2019-09-05,2021,81.05,20
2019-09-06,2021,81.05,20
2019-09-09,2021,81.0,21
2019-09-10,2021,81.0,21
2019-09-11,2021,81.0,21
2019-09-12,2021,81.05,20
2019-09-13,2021,81.0,21
2019-09-16,2021,80.25,18
2019-09-17,2021,80.3,19
2019-09-18,2021,80.3,19
2019-09-19,2021,80.3,17
2019-09-20,2021,80.65,20
2019-09-23,2021,80.65,20
2019-09-24,2021,80.65,20
2019-09-25,2021,80.65,20
2019-09-26,2021,80.65,20
2019-09-27,2021,80.65,20
2019-09-30,2021,80.65,20
2019-10-01,2021,80.65,20
2019-10-02,2021,80.65,20
2019-10-03,2021,81.0,21
2019-10-04,2021,81.0,21
2019-10-07,2021,81.0,21
2019-10-08,2021,81.0,21
2019-10-09,2021,81.0,21
2019-10-10,2021,81.0,21
2019-10-11,2021,80.65,20
2019-10-14,2021,81.25,18
2019-10-15,2021,81.25,18
2019-10-16,2021,81.25,18
2019-10-17,2021,81.25,18
2019-10-18,2021,81.1,19
2019-10-21,2021,81.05,18
2019-10-22,2021,81.1,19
2019-10-23,2021,81.1,19
2019-10-24,2021,81.25,20
2019-10-25,2021,81.1,21
2019-10-28,2021,81.1,21
2019-10-29,2021,81.1,21
2019-10-30,2021,81.1,21
2019-10-31,2021,81.05,20
2019-11-01,2021,81.05,20
2019-11-04,2021,80.65,20
2019-11-05,2021,80.65,20
2019-11-06,2021,80.65,20
2019-11-07,2021,80.3,21
2019-11-08,2021,80.25,22
2019-11-11,2021,80.0,21
2019-11-12,2021,80.0,21
2019-11-13,2021,80.15,22
2019-11-14,2021,80.15,22
2019-11-18,2021,80.15,22
2019-11-19,2021,80.15,22
2019-11-20,2021,80.15,22
2019-11-21,2021,80.15,22
2019-11-22,2021,80.0,24
2019-11-25,2021,80.0,22
2019-11-26,2021,80.0,22
2019-11-27,2021,80.0,22
2019-11-28,2021,80.0,22
2019-11-29,2021,80.0,22
2019-12-02,2021,79.95,22
2019-12-03,2021,79.9,23
2019-12-04,2021,79.9,23
2019-12-05,2021,79.9,23
2019-12-06,2021,79.8,24
2019-12-09,2021,79.8,22
2019-12-10,2021,79.8,22
2019-12-11,2021,79.8,22
2019-12-12,2021,79.8,22
2019-12-13,2021,79.8,22
2019-12-16,2021,79.8,22
2019-12-17,2021,79.8,22
2019-12-18,2021,79.8,22
2019-12-19,2021,79.45,22
2019-12-20,2021,79.2,23
2019-12-23,2021,79.08,24
2019-12-24,2021,79.08,24
2019-12-26,2021,79.08,24
2019-12-27,2021,79.08,24
2019-12-30,2021,79.08,24
2019-12-31,2021,79.08,24
2020-01-02,2021,79.15,23
2020-01-03,2021,79.15,23
2020-01-06,2021,79.08,20
2020-01-07,2021,79.0,21
2020-01-08,2021,79.0,21
2020-01-09,2021,79.0,21
2020-01-10,2021,79.0,21
2020-01-13,2021,79.0,21
2020-01-14,2021,79.0,21
2020-01-15,2021,79.0,21
2020-01-16,2021,79.0,22
2020-01-17,2021,79.0,22
2020-01-20,2021,79.0,20
2020-01-21,2021,79.0,20
2020-01-22,2021,79.0,20
2020-01-23,2021,78.96,18
2020-01-24,2021,79.0,23
2020-01-27,2021,79.0,23
2020-01-28,2021,79.0,23
2020-01-29,2021,79.0,23
2020-01-30,2021,79.0,23
2020-01-31,2021,78.81,24
2020-02-03,2021,78.76,24
2020-02-04,2021,78.76,24
2020-02-05,2021,78.56,24
2020-02-06,2021,78.56,24
2020-02-07,2021,78.56,24
2020-02-10,2021,78.56,24
2020-02-11,2021,77.95,24
2020-02-12,2021,77.95,24
2020-02-13,2021,78.2,23
2020-02-14,2021,78.2,23
2020-02-17,2021,77.7,23
2020-02-18,2021,77.7,23
2020-02-19,2021,77.7,23
2020-02-20,2021,77.7,23
2020-02-21,2021,77.7,23
2020-02-26,2021,76.8,19
2020-02-27,2021,77.0,21
2020-02-28,2021,77.1,23
2020-03-02,2021,77.65,20
2020-03-03,2021,77.1,21
2020-03-04,2021,78.2,23
2020-03-05,2021,78.2,23
2020-03-06,2021,77.95,24
2020-03-09,2021,77.7,25
2020-03-10,2021,77.7,25
2020-03-11,2021,77.7,25
2020-03-12,2021,77.7,25
2020-03-13,2021,77.6,28
2020-03-16,2021,77.3,27
2020-03-17,2021,77.3,27
2020-03-18,2021,77.3,27
2020-03-19,2021,77.6,26
2020-03-20,2021,77.9,27
2020-03-23,2021,77.6,26
2020-03-24,2021,77.6,26
2020-03-25,2021,77.95,26
2020-03-26,2021,78.1,26
2020-03-27,2021,78.96,26
2020-03-30,2021,78.96,24
2020-03-31,2021,78.96,24
2020-04-01,2021,78.96,24
2020-04-02,2021,78.93,23
2020-04-03,2021,79.0,24
2020-04-06,2021,79.0,22
2020-04-07,2021,79.38,22
2020-04-08,2021,79.88,22
2020-04-09,2021,81.0,22
2020-04-13,2021,82.4,21
2020-04-14,2021,82.6,22
2020-04-15,2021,82.7,23
2020-04-16,2021,82.7,23
2020-04-17,2021,83.0,23
2020-04-20,2021,83.4,22
2020-04-22,2021,83.4,22
2020-04-23,2021,83.4,22
2020-04-24,2021,83.6,21
2020-04-27,2021,83.6,19
2020-04-28,2021,84.3,19
2020-04-29,2021,85.1,19
2020-04-30,2021,85.75,20
2020-05-04,2021,85.75,20
2020-05-05,2021,86.38,21
2020-05-06,2021,86.38,21
2020-05-07,2021,86.38,21
2020-05-08,2021,86.38,21
2020-05-11,2021,87.0,19
2020-05-12,2021,87.0,19
2020-05-13,2021,86.69,20
2020-05-14,2021,86.69,20
2020-05-15,2021,88.1,19
2020-05-18,2021,87.0,19
2020-05-19,2021,87.0,19
2020-05-20,2021,87.0,19
2020-05-21,2021,87.55,20
2020-05-22,2021,88.25,22
2020-05-25,2021,88.25,22
2020-05-26,2021,88.25,22
2020-05-27,2021,88.25,22
2020-05-28,2021,88.25,22
2020-05-29,2021,88.25,22
2020-06-01,2021,88.75,20
2020-06-02,2021,88.75,20
2020-06-03,2021,88.4,21
2020-06-04,2021,88.4,21
2020-06-05,2021,89.2,22
2020-06-08,2021,88.6,20
2020-06-09,2021,89.1,21
2020-06-10,2021,89.3,21
2020-06-12,2021,90.2,23
2020-06-15,2021,91.07,22
2020-06-16,2021,91.07,22
2020-06-17,2021,91.07,22
2020-06-18,2021,91.07,22
2020-06-19,2021,91.3,23
2020-06-22,2021,91.32,22
2020-06-23,2021,91.32,22
2020-06-24,2021,91.32,22
2020-06-25,2021,91.32,22
2020-06-26,2021,91.32,22
2020-06-29,2021,91.8,21
2020-06-30,2021,91.8,21
2020-07-01,2021,92.6,22
2020-07-02,2021,92.6,22
2020-07-03,2021,93.2,22
2020-07-06,2021,93.8,21
2020-07-07,2021,93.8,21
2020-07-08,2021,93.9,22
2020-07-09,2021,93.9,22
2020-07-10,2021,94.7,22
2020-07-13,2021,95.0,19
2020-07-14,2021,95.0,19
2020-07-15,2021,95.0,19
2020-07-16,2021,95.0,19
2020-07-17,2021,95.0,19
2020-07-20,2021,94.7,18
2020-07-21,2021,94.7,18
2020-07-22,2021,94.7,18
2020-07-23,2021,94.7,18
2020-07-24,2021,94.7,20
2020-07-27,2021,95.0,21
2020-07-28,2021,95.0,21
2020-07-29,2021,95.0,21
2020-07-30,2021,95.0,21
2020-07-31,2021,95.0,22
2020-08-03,2021,95.0,21
2020-08-04,2021,95.0,21
2020-08-05,2021,95.0,21
2020-08-06,2021,94.7,20
2020-08-07,2021,95.0,22
2020-08-10,2021,95.0,20
2020-08-11,2021,95.0,20
2020-08-12,2021,95.0,21
2020-08-13,2021,95.0,21
2020-08-14,2021,95.0,21
2020-08-17,2021,95.0,22
2020-08-18,2021,95.0,22
2020-08-19,2021,95.0,22
2020-08-20,2021,95.0,22
2020-08-21,2021,95.0,22
2020-08-24,2021,94.4,19
2020-08-25,2021,94.4,19
2020-08-26,2021,94.4,19
2020-08-27,2021,94.4,19
2020-08-28,2021,94.7,20
2020-08-31,2021,95.0,19
2020-09-01,2021,94.7,20
2020-09-02,2021,94.7,20
2020-09-03,2021,94.7,20
2020-09-04,2021,95.0,20
2020-09-08,2021,94.4,17
2020-09-09,2021,94.2,18
2020-09-10,2021,94.4,19
2020-09-11,2021,95.0,21
2020-09-14,2021,95.05,20
2020-09-15,2021,95.05,20
2020-09-16,2021,95.05,20
2020-09-17,2021,94.95,20
2020-09-18,2021,95.0,21
2020-09-21,2021,95.0,21
2020-09-22,2021,95.0,21
2020-09-23,2021,95.0,21
2020-09-24,2021,95.0,21
2020-09-25,2021,95.05,22
2020-09-28,2021,94.95,20
2020-09-29,2021,94.95,20
2020-09-30,2021,94.95,20
2020-10-01,2021,94.95,20
2020-10-02,2021,95.1,21
2020-10-05,2021,95.1,21
2020-10-06,2021,95.1,21
2020-10-07,2021,95.15,22
2020-10-08,2021,95.15,22
2020-10-09,2021,95.05,22
2020-10-13,2021,95.15,20
2020-10-14,2021,95.2,21
2020-10-15,2021,95.2,21
2020-10-16,2021,95.2,21
2020-10-19,2021,95.2,19
2020-10-20,2021,95.2,19
2020-10-21,2021,95.2,19
2020-10-22,2021,95.2,19
2020-10-23,2021,95.1,21
2020-10-26,2021,95.2,22
2020-10-27,2021,95.2,22
2020-10-28,2021,95.2,22
2020-10-29,2021,95.2,22
2020-10-30,2021,95.1,23
2020-11-03,2021,95.8,23
2020-11-04,2021,95.8,23
2020-11-05,2021,95.8,23
2020-11-06,2021,95.45,22
2020-11-09,2021,95.4,20
2020-11-10,2021,95.0,21
2020-11-11,2021,95.0,21
2020-11-12,2021,95.4,22
2020-11-13,2021,95.4,24
2020-11-16,2021,95.4,22
2020-11-17,2021,95.0,23
2020-11-18,2021,95.0,23
2020-11-19,2021,94.8,23
2020-11-20,2021,95.0,25
2020-11-23,2021,94.9,24
2020-11-24,2021,94.9,24
2020-11-25,2021,95.0,25
2020-11-26,2021,95.0,25
2020-11-27,2021,94.8,25
2020-11-30,2021,94.8,25
2020-12-01,2021,94.8,26
2020-12-02,2021,94.8,26
2020-12-03,2021,94.8,26
2020-12-04,2021,94.4,27
2020-12-07,2021,94.3,27
2020-12-08,2021,94.3,27
2020-12-09,2021,94.3,27
2020-12-10,2021,94.3,27
2020-12-11,2021,93.6,27
2020-12-14,2021,93.95,26
2020-12-15,2021,93.95,26
2020-12-16,2021,93.15,26
2020-12-17,2021,92.62,26
2020-12-18,2021,92.7,25
2020-12-21,2021,93.95,22
2020-12-22,2021,93.95,22
2020-12-23,2021,93.95,22
2020-12-24,2021,93.6,21
2020-12-28,2021,93.58,21
2020-12-29,2021,93.1,21
2020-12-30,2021,93.1,21
2020-12-31,2021,93.1,21
2021-01-04,2021,92.62,18
2021-01-05,2021,92.7,19
2021-01-06,2021,92.7,19
2021-01-07,2021,92.62,18
2021-01-08,2021,92.62,18
2021-01-11,2021,92.3,17
2021-01-12,2021,92.3,17
2021-01-13,2021,91.2,18
2021-01-14,2021,91.2,18
2021-01-15,2021,91.2,20
2021-01-18,2021,90.85,18
2021-01-19,2021,90.85,18
2021-01-20,2021,90.7,19
2021-01-21,2021,89.85,18
2021-01-22,2021,88.8,20
2021-01-25,2021,88.6,21
2021-01-26,2021,88.6,21
2021-01-27,2021,88.6,21
2021-01-28,2021,88.55,20
2021-01-29,2021,88.45,22
2021-02-01,2021,88.45,22
2021-02-02,2021,88.4,23
2021-02-03,2021,88.4,23
2021-02-04,2021,88.45,22
2021-02-05,2021,88.6,23
2021-02-08,2021,88.6,25
2021-02-09,2021,88.6,25
2021-02-10,2021,88.6,25
2021-02-11,2021,88.6,24
2021-02-12,2021,88.6,24
2021-02-17,2021,88.4,18
2021-02-18,2021,88.2,17
2021-02-19,2021,88.4,20
2021-02-22,2021,88.73,18
2021-02-23,2021,88.4,20
2021-02-24,2021,88.4,20
2021-02-25,2021,88.6,19
2021-02-26,2021,88.86,21
2021-03-01,2021,88.7,19
2021-03-02,2021,88.7,19
2021-03-03,2021,88.7,19
2021-03-04,2021,88.7,19
2021-03-05,2021,88.9,18
2021-03-08,2021,88.9,18
2021-03-09,2021,88.9,18
2021-03-10,2021,88.9,18
2021-03-11,2021,88.9,16
2021-03-12,2021,89.0,18
2021-03-15,2021,88.8,18
2021-03-16,2021,88.8,18
2021-03-17,2021,88.9,19
2021-03-18,2021,88.9,19
2021-03-19,2021,88.9,19
2021-03-22,2021,88.9,19
2021-03-23,2021,89.05,20
2021-03-24,2021,89.05,20
2021-03-25,2021,89.05,20
2021-03-26,2021,89.35,18
2021-03-29,2021,89.2,17
2021-03-30,2021,88.9,17
2021-03-31,2021,88.8342,5
2021-04-01,2021,89.4671,6
2021-04-05,2021,88.9171,4
2021-04-06,2021,88.75,4
2021-04-07,2021,88.5,5
2021-04-08,2021,87.7512,5
2021-04-09,2021,87.2756,6
2021-04-12,2021,86.8,5
2021-04-13,2021,86.8,5
2021-04-14,2021,86.8,5
2021-04-15,2021,87.2655,6
2021-04-16,2021,87.9655,6
2021-04-19,2021,89.95,6
2021-04-20,2021,88.6,7
2021-04-22,2021,87.5,9
2021-04-23,2021,89.3,11
2021-04-26,2021,89.1,13
2021-04-27,2021,88.55,12
2021-04-28,2021,89.1,11
2021-04-29,2021,89.3,9
2021-04-30,2021,89.1,7
2021-05-03,2021,91.25,4
2021-05-04,2021,91.25,4
2021-05-05,2021,91.1,5
2021-05-06,2021,89.85,6
2021-05-07,2021,88.3379,4
2021-05-10,2021,87.8757,5
2021-05-11,2021,87.8757,5
2021-05-12,2021,88.2379,6
2021-05-13,2021,88.2379,6
2021-05-14,2021,86.74,10
2021-05-17,2021,86.74,8
2021-05-18,2021,86.68,9
2021-05-19,2021,86.68,9
2021-05-20,2021,86.64,8
2021-05-21,2021,88.6,7
2021-05-24,2021,88.6,7
2021-05-25,2021,88.6,7
2021-05-26,2021,88.4,8
2021-05-27,2021,88.4,8
2021-05-28,2021,88.5,7
2021-05-31,2021,88.5,7
2021-06-01,2021,88.55,8
2021-06-02,2021,86.416,8
2021-06-04,2021,84.166,10
2021-06-07,2021,83.2,9
2021-06-08,2021,83.6,10
2021-06-09,2021,83.2,11
2021-06-10,2021,84.6,11
2021-06-11,2021,84.35,16
2021-06-14,2021,84.6,15
2021-06-15,2021,84.45,14
2021-06-16,2021,84.8,13
2021-06-17,2021,84.35,14
2021-06-18,2021,84.6,9
2021-06-21,2021,84.8,9
2021-06-22,2021,84.8,9
2021-06-23,2021,83.1,11
2021-06-24,2021,83.1,8
2021-06-25,2021,83.1,7
2021-06-28,2021,83.55,8
2021-06-29,2021,83.55,8
2021-06-30,2021,83.9,6
2021-07-01,2021,83.9,8
2021-07-02,2021,83.0,7
2021-07-05,2021,83.5,7
2021-07-06,2021,83.65,10
2021-07-07,2021,84.0,10
2021-07-08,2021,83.5,11
