ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;ipca_focus_ano_pct;ipca_ibge_acum_ano_dez_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2020;202009;2020-09;2020-09-28;2,27;4,52;-2,2499999999999996;4
