ref_yyyymm;mes_referencia;survey_date_previsao;selic_focus_pct;reuniao_focus;selic_sgs_pct_aa_aprox;erro_prev_menos_real_pp;n_edicoes_focus_boletim
202511;2025-11;2025-11-03;15,0;R7/2025;15,0;0,0;1
