ref_yyyymm;mes_referencia;survey_date_previsao;selic_focus_pct;reuniao_focus;selic_sgs_pct_aa_aprox;erro_prev_menos_real_pp;n_edicoes_focus_boletim
202410;2024-10;2024-10-28;11,25;R7/2024;10,650127826691946;0,5998721733080536;4
