ano_ref;mes_publicacao_yyyymm;mes_publicacao;survey_date_previsao;pib_focus_ano_pct;pib_ibge_4tri_yoy_pct;erro_prev_menos_real_pp;n_edicoes_focus_boletim
2024;202410;2024-10;2024-10-28;3,0761;3,4;-0,3239000000000001;4
