ref_yyyymm;mes_referencia;survey_date_previsao;selic_focus_pct;reuniao_focus;selic_sgs_pct_aa_aprox;erro_prev_menos_real_pp;n_edicoes_focus_boletim
202005;2020-05;2020-05-04;3,25;R3/2020;3,0;0,25;1
