survey_date,ano_ref,dbgg_focus_med_pct_pib,numeroRespondentes
2023-03-10,2024,80.0,9
2023-03-13,2024,80.3,13
2023-03-14,2024,80.0,13
2023-03-15,2024,80.15,14
2023-03-16,2024,80.3,15
2023-03-17,2024,80.8,25
2023-03-20,2024,80.8,23
2023-03-21,2024,80.8,24
2023-03-22,2024,80.6,22
2023-03-23,2024,80.6,22
2023-03-24,2024,80.4,14
2023-03-27,2024,80.4,14
2023-03-28,2024,80.8,13
2023-03-29,2024,80.8,13
2023-03-30,2024,80.4,12
2023-03-31,2024,79.5,8
2023-04-03,2024,79.5,6
2023-04-04,2024,79.6,8
2023-04-05,2024,80.25,10
2023-04-06,2024,80.4,16
2023-04-10,2024,80.05,16
2023-04-11,2024,80.05,18
2023-04-12,2024,80.0,18
2023-04-13,2024,80.0,17
2023-04-14,2024,80.05,12
2023-04-17,2024,80.0,15
2023-04-18,2024,80.0,13
2023-04-19,2024,80.0,11
2023-04-20,2024,80.3,19
2023-04-24,2024,80.285,22
2023-04-25,2024,80.3,19
2023-04-26,2024,80.3,19
2023-04-27,2024,80.8,21
2023-04-28,2024,80.5,16
2023-05-02,2024,80.5,14
2023-05-03,2024,80.7,15
2023-05-04,2024,80.7,15
2023-05-05,2024,80.0,15
2023-05-08,2024,79.4,11
2023-05-09,2024,80.15,10
2023-05-10,2024,80.15,10
2023-05-11,2024,80.0,11
2023-05-12,2024,80.25,14
2023-05-15,2024,80.3,17
2023-05-16,2024,80.25,16
2023-05-17,2024,80.25,16
2023-05-18,2024,80.36,19
2023-05-19,2024,80.45,22
2023-05-22,2024,80.3,21
2023-05-23,2024,80.15,20
2023-05-24,2024,80.0,21
2023-05-25,2024,79.9,17
2023-05-26,2024,79.7,10
2023-05-29,2024,80.0,11
2023-05-30,2024,80.0,11
2023-05-31,2024,80.0,11
2023-06-01,2024,80.0,13
2023-06-02,2024,79.0,13
2023-06-05,2024,78.6,15
2023-06-06,2024,78.6,15
2023-06-07,2024,78.8,18
2023-06-09,2024,79.0,21
2023-06-12,2024,79.0,17
2023-06-13,2024,79.0,16
2023-06-14,2024,79.0,17
2023-06-15,2024,79.75,16
2023-06-16,2024,78.76,19
2023-06-19,2024,79.35,22
2023-06-20,2024,79.7,19
2023-06-21,2024,79.35,18
2023-06-22,2024,78.65,16
2023-06-23,2024,80.0,15
2023-06-26,2024,79.0,13
2023-06-27,2024,79.5,14
2023-06-28,2024,79.4,15
2023-06-29,2024,79.2,16
2023-06-30,2024,79.4,13
2023-07-03,2024,80.0,13
2023-07-04,2024,80.0,13
2023-07-05,2024,80.0,15
2023-07-06,2024,80.35,16
2023-07-07,2024,80.0,15
2023-07-10,2024,79.35,14
2023-07-11,2024,79.0,13
2023-07-12,2024,78.45,12
2023-07-13,2024,78.7,10
2023-07-14,2024,78.6,9
2023-07-17,2024,78.8,9
2023-07-18,2024,78.8,9
2023-07-19,2024,79.0,8
2023-07-20,2024,79.0,11
2023-07-21,2024,79.4,19
2023-07-24,2024,79.8,21
2023-07-25,2024,80.6,21
2023-07-26,2024,79.8,21
2023-07-27,2024,80.8,19
2023-07-28,2024,81.2,14
2023-07-31,2024,81.0,15
2023-08-01,2024,81.2,14
2023-08-02,2024,81.2,14
2023-08-03,2024,80.0,15
2023-08-04,2024,80.5,10
2023-08-07,2024,79.0,11
2023-08-08,2024,79.0,11
2023-08-09,2024,79.0,11
2023-08-10,2024,78.9,8
2023-08-11,2024,78.7,11
2023-08-14,2024,78.65,8
2023-08-15,2024,78.7,9
2023-08-16,2024,78.65,12
2023-08-17,2024,78.65,12
2023-08-18,2024,80.2,21
2023-08-21,2024,80.0,25
2023-08-22,2024,79.6,25
2023-08-23,2024,79.8,22
2023-08-24,2024,79.8,22
2023-08-25,2024,78.6,10
2023-08-28,2024,79.0,8
2023-08-29,2024,79.0,8
2023-08-30,2024,79.0,8
2023-08-31,2024,78.9,8
2023-09-01,2024,78.9,8
2023-09-04,2024,78.5,15
2023-09-05,2024,78.55,16
2023-09-06,2024,78.5,17
2023-09-08,2024,78.6,20
2023-09-11,2024,78.6,23
2023-09-12,2024,78.85,16
2023-09-13,2024,78.5,16
2023-09-14,2024,78.85,16
2023-09-15,2024,78.15,22
2023-09-18,2024,77.9316,19
2023-09-19,2024,77.9316,19
2023-09-20,2024,77.9658,18
2023-09-21,2024,78.0,17
2023-09-22,2024,78.0,17
2023-09-25,2024,78.0,18
2023-09-26,2024,78.0,17
2023-09-27,2024,78.0,17
2023-09-28,2024,78.0,16
2023-09-29,2024,78.0,10
2023-10-02,2024,78.8,11
2023-10-03,2024,78.8,11
2023-10-04,2024,78.8,11
2023-10-05,2024,80.2,11
2023-10-06,2024,80.55,12
2023-10-09,2024,80.3,11
2023-10-10,2024,79.9,12
2023-10-11,2024,79.5,13
2023-10-13,2024,79.0,16
2023-10-16,2024,79.0,12
2023-10-17,2024,78.2,11
2023-10-18,2024,78.2,11
2023-10-19,2024,78.2,15
2023-10-20,2024,78.4,23
2023-10-23,2024,78.4,21
2023-10-24,2024,78.6,20
2023-10-25,2024,78.6,22
2023-10-26,2024,78.8,17
2023-10-27,2024,78.36,17
2023-10-30,2024,78.43,20
2023-10-31,2024,78.43,20
2023-11-01,2024,78.43,20
2023-11-03,2024,78.5,23
2023-11-06,2024,78.5,15
2023-11-07,2024,78.695,14
2023-11-08,2024,79.15,16
2023-11-09,2024,79.15,14
2023-11-10,2024,80.515,8
2023-11-13,2024,79.5,13
2023-11-14,2024,79.3,11
2023-11-16,2024,79.0,11
2023-11-17,2024,79.15,22
2023-11-20,2024,79.0,25
2023-11-21,2024,78.7,19
2023-11-22,2024,78.7,19
2023-11-23,2024,79.115,18
2023-11-24,2024,78.4,13
2023-11-27,2024,79.53,11
2023-11-28,2024,79.53,11
2023-11-29,2024,79.53,11
2023-11-30,2024,78.2,13
2023-12-01,2024,78.8,11
2023-12-04,2024,78.4,11
2023-12-05,2024,78.4,11
2023-12-06,2024,78.2,12
2023-12-07,2024,78.4,9
2023-12-08,2024,78.0,20
2023-12-11,2024,78.315,22
2023-12-12,2024,78.63,21
2023-12-13,2024,78.665,20
2023-12-14,2024,78.7,23
2023-12-15,2024,78.84,15
2023-12-18,2024,78.755,14
2023-12-19,2024,78.71,15
2023-12-20,2024,78.71,15
2023-12-21,2024,78.4,13
2023-12-22,2024,78.4,19
2023-12-26,2024,78.2,18
2023-12-27,2024,78.2,17
2023-12-28,2024,78.3,20
2023-12-29,2024,78.2,18
2024-01-02,2024,78.2,6
2024-01-03,2024,78.4,5
2024-01-04,2024,78.2,6
2024-01-05,2024,77.8,10
2024-01-08,2024,77.8,10
2024-01-09,2024,77.8,10
2024-01-10,2024,77.8,11
2024-01-11,2024,78.1,12
2024-01-12,2024,78.0,11
2024-01-15,2024,78.0,10
2024-01-16,2024,77.95,12
2024-01-17,2024,77.95,12
2024-01-18,2024,77.9,11
2024-01-19,2024,77.85,18
2024-01-22,2024,77.8,19
2024-01-23,2024,77.8,19
2024-01-24,2024,77.8,20
2024-01-25,2024,77.8,19
2024-01-26,2024,77.85,16
2024-01-29,2024,78.0,17
2024-01-30,2024,78.0,16
2024-01-31,2024,78.0,15
2024-02-01,2024,78.0,15
2024-02-02,2024,78.0,11
2024-02-05,2024,77.8,9
2024-02-06,2024,77.8,9
2024-02-07,2024,78.0,9
2024-02-08,2024,77.8,9
2024-02-09,2024,78.0,13
2024-02-14,2024,77.95,12
2024-02-15,2024,78.0,12
2024-02-16,2024,77.8,19
2024-02-19,2024,77.8,19
2024-02-20,2024,77.8,17
2024-02-21,2024,77.8,18
2024-02-22,2024,77.8,18
2024-02-23,2024,77.8,12
2024-02-26,2024,77.8,13
2024-02-27,2024,77.8,13
2024-02-28,2024,77.9,13
2024-02-29,2024,77.85,12
2024-03-01,2024,77.9,11
2024-03-04,2024,77.8,13
2024-03-05,2024,77.8,13
2024-03-06,2024,77.8,13
2024-03-07,2024,77.8,14
2024-03-08,2024,77.8,12
2024-03-11,2024,77.995,8
2024-03-12,2024,77.75,8
2024-03-13,2024,77.4,9
2024-03-14,2024,77.4,9
2024-03-15,2024,77.7,21
2024-03-18,2024,77.7,21
2024-03-19,2024,77.7,21
2024-03-20,2024,77.8,19
2024-03-21,2024,77.75,18
2024-03-22,2024,77.7,15
2024-03-25,2024,77.7,15
2024-03-26,2024,77.6,14
2024-03-27,2024,77.7,16
2024-03-28,2024,77.8,19
2024-04-01,2024,78.0,15
2024-04-02,2024,78.0,14
2024-04-03,2024,78.0,14
2024-04-04,2024,78.0,13
2024-04-05,2024,77.8,13
2024-04-08,2024,77.8,9
2024-04-09,2024,77.8,11
2024-04-10,2024,77.8,11
2024-04-11,2024,77.9,14
2024-04-12,2024,77.936,11
2024-04-15,2024,77.868,12
2024-04-16,2024,77.8,15
2024-04-17,2024,77.8,17
2024-04-18,2024,77.8,13
2024-04-19,2024,77.7,23
2024-04-22,2024,77.7,24
2024-04-23,2024,77.55,20
2024-04-24,2024,77.7,19
2024-04-25,2024,77.7,19
2024-04-26,2024,77.6,8
2024-04-29,2024,77.8,7
2024-04-30,2024,77.8,7
2024-05-02,2024,77.55,10
2024-05-03,2024,77.7,21
2024-05-06,2024,77.7,22
2024-05-07,2024,77.7,22
2024-05-08,2024,77.7,22
2024-05-09,2024,77.7,19
2024-05-10,2024,78.0,10
2024-05-13,2024,78.1,9
2024-05-14,2024,78.05,10
2024-05-15,2024,78.05,12
2024-05-16,2024,78.0,13
2024-05-17,2024,77.8,16
2024-05-20,2024,77.8,16
2024-05-21,2024,77.8,18
2024-05-22,2024,77.8,17
2024-05-23,2024,77.45,18
2024-05-24,2024,77.35,22
2024-05-27,2024,77.5,25
2024-05-28,2024,77.5,22
2024-05-29,2024,77.6,22
2024-05-31,2024,77.8,20
2024-06-03,2024,77.95,14
2024-06-04,2024,77.86,10
2024-06-05,2024,78.22,11
2024-06-06,2024,77.9,10
2024-06-07,2024,78.4,9
2024-06-10,2024,78.35,12
2024-06-11,2024,78.4465,14
2024-06-12,2024,78.4,13
2024-06-13,2024,78.4,13
2024-06-14,2024,77.85,22
2024-06-17,2024,77.65,20
2024-06-18,2024,77.6,19
2024-06-19,2024,77.65,18
2024-06-20,2024,77.65,20
2024-06-21,2024,78.0,13
2024-06-24,2024,78.0,15
2024-06-25,2024,77.91,15
2024-06-26,2024,77.955,16
2024-06-27,2024,77.605,14
2024-06-28,2024,78.0,16
2024-07-01,2024,78.4,15
2024-07-02,2024,78.4,14
2024-07-03,2024,78.4,13
2024-07-04,2024,78.4,13
2024-07-05,2024,78.0,11
2024-07-08,2024,77.75,12
2024-07-09,2024,77.75,12
2024-07-10,2024,77.75,12
2024-07-11,2024,77.9,10
2024-07-12,2024,78.0,9
2024-07-15,2024,78.0,11
2024-07-16,2024,78.2,13
2024-07-17,2024,78.2,13
2024-07-18,2024,78.0,15
2024-07-19,2024,77.8,22
2024-07-22,2024,77.85,24
2024-07-23,2024,77.8,23
2024-07-24,2024,77.8,24
2024-07-25,2024,77.85,24
2024-07-26,2024,78.0,18
2024-07-29,2024,78.0,15
2024-07-30,2024,77.8,14
2024-07-31,2024,77.85,14
2024-08-01,2024,77.85,12
2024-08-02,2024,78.2,12
2024-08-05,2024,78.2,12
2024-08-06,2024,78.0,13
2024-08-07,2024,78.5,15
2024-08-08,2024,78.45,14
2024-08-09,2024,78.45,14
2024-08-12,2024,78.4,15
2024-08-13,2024,78.45,14
2024-08-14,2024,78.2,11
2024-08-15,2024,78.2,11
2024-08-16,2024,78.05,10
2024-08-19,2024,77.9,12
2024-08-20,2024,77.9,14
2024-08-21,2024,77.9,16
2024-08-22,2024,77.9,18
2024-08-23,2024,77.95,22
2024-08-26,2024,77.9,19
2024-08-27,2024,78.05,18
2024-08-28,2024,78.1,18
2024-08-29,2024,78.0,17
2024-08-30,2024,78.3,13
2024-09-02,2024,78.5,15
2024-09-03,2024,78.5,15
2024-09-04,2024,78.25,14
2024-09-05,2024,78.25,14
2024-09-06,2024,78.2,10
2024-09-09,2024,78.0,10
2024-09-10,2024,78.0,11
2024-09-11,2024,78.0,11
2024-09-12,2024,78.35,14
2024-09-13,2024,78.45,24
2024-09-16,2024,78.5,23
2024-09-17,2024,78.45,24
2024-09-18,2024,78.45,26
2024-09-19,2024,78.4,23
2024-09-20,2024,78.0,19
2024-09-23,2024,78.0,19
2024-09-24,2024,78.1,17
2024-09-25,2024,78.05,16
2024-09-26,2024,78.0,18
2024-09-27,2024,78.0,15
2024-09-30,2024,78.0,17
2024-10-01,2024,78.0,17
2024-10-02,2024,78.2,16
2024-10-03,2024,78.4546,14
2024-10-04,2024,78.5,13
2024-10-07,2024,78.45,12
2024-10-08,2024,78.45,12
2024-10-09,2024,78.45,12
2024-10-10,2024,78.34,12
2024-10-11,2024,78.0,9
2024-10-14,2024,78.0,11
2024-10-15,2024,78.0,12
2024-10-16,2024,78.0,15
2024-10-17,2024,78.05,14
2024-10-18,2024,78.4,26
2024-10-21,2024,78.1,23
2024-10-22,2024,78.1,23
2024-10-23,2024,78.25,20
2024-10-24,2024,78.4,21
2024-10-25,2024,78.2,10
2024-10-28,2024,78.45,10
2024-10-29,2024,78.5,9
2024-10-30,2024,78.4673,10
2024-10-31,2024,78.0,11
2024-11-01,2024,78.0,23
2024-11-04,2024,78.0,23
2024-11-05,2024,78.0,23
2024-11-06,2024,78.2,22
2024-11-07,2024,78.4,19
2024-11-08,2024,78.4,11
2024-11-11,2024,78.2,14
2024-11-12,2024,78.1,15
2024-11-13,2024,78.1,15
2024-11-14,2024,78.2,14
2024-11-18,2024,78.3,9
2024-11-19,2024,78.29,8
2024-11-21,2024,78.35,8
2024-11-22,2024,78.4,25
2024-11-25,2024,78.3,25
2024-11-26,2024,78.35,26
2024-11-27,2024,78.4,25
2024-11-28,2024,78.3,25
2024-11-29,2024,78.2,11
2024-12-02,2024,78.4,12
2024-12-03,2024,78.2,11
2024-12-04,2024,78.6,11
2024-12-05,2024,78.6,13
2024-12-06,2024,78.5,22
2024-12-09,2024,78.5,22
2024-12-10,2024,78.5,22
2024-12-11,2024,78.5,21
2024-12-12,2024,78.3,21
2024-12-13,2024,78.35,12
2024-12-16,2024,78.6,13
2024-12-17,2024,78.8,16
2024-12-18,2024,78.6,17
2024-12-19,2024,78.6,16
2024-12-20,2024,78.5,23
2024-12-23,2024,78.45,22
2024-12-24,2024,78.4,19
2024-12-26,2024,78.25,20
2024-12-27,2024,78.5,21
2024-12-30,2024,78.22,8
2024-12-31,2024,78.27,6
2025-01-02,2024,78.27,6
2025-01-03,2024,78.4,8
2025-01-06,2024,78.15,10
2025-01-07,2024,78.0,11
2025-01-08,2024,78.0,11
2025-01-09,2024,78.0,11
2025-01-10,2024,78.0,13
2025-01-13,2024,78.4,13
2025-01-14,2024,78.5,13
2025-01-15,2024,78.5,13
2025-01-16,2024,78.45,14
2025-01-17,2024,78.5,15
2025-01-20,2024,78.4,15
2025-01-21,2024,78.1,17
2025-01-22,2024,78.1,21
2025-01-23,2024,78.0,23
2025-01-24,2024,77.7,43
2025-01-27,2024,77.7,41
2025-01-28,2024,77.6,39
2025-01-29,2024,77.55,36
2025-01-30,2024,77.6,33
