survey_date,ano_ref,dbgg_focus_med_pct_pib,numeroRespondentes,dbgg_sgs_pct_pib,dbgg_sgs_yoy_pp,dbgg_sgs_data_obs,dbgg_divulgacao_aprox
2018-03-08,2020,80.5,23,86.94,12.5,2020-12-01,2021-05-01
2018-03-09,2020,80.5,21,86.94,12.5,2020-12-01,2021-05-01
2018-03-12,2020,80.42,20,86.94,12.5,2020-12-01,2021-05-01
2018-03-13,2020,80.42,20,86.94,12.5,2020-12-01,2021-05-01
2018-03-14,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-03-15,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-03-16,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-03-19,2020,80.57,18,86.94,12.5,2020-12-01,2021-05-01
2018-03-20,2020,80.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-03-21,2020,80.95,20,86.94,12.5,2020-12-01,2021-05-01
2018-03-22,2020,80.95,20,86.94,12.5,2020-12-01,2021-05-01
2018-03-23,2020,81.1,19,86.94,12.5,2020-12-01,2021-05-01
2018-03-26,2020,80.95,16,86.94,12.5,2020-12-01,2021-05-01
2018-03-27,2020,80.95,16,86.94,12.5,2020-12-01,2021-05-01
2018-03-28,2020,80.8,17,86.94,12.5,2020-12-01,2021-05-01
2018-03-29,2020,80.8,17,86.94,12.5,2020-12-01,2021-05-01
2018-04-02,2020,80.57,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-03,2020,80.57,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-04,2020,80.57,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-05,2020,80.57,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-06,2020,80.57,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-09,2020,80.95,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-10,2020,80.95,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-11,2020,80.95,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-12,2020,80.95,18,86.94,12.5,2020-12-01,2021-05-01
2018-04-13,2020,80.57,20,86.94,12.5,2020-12-01,2021-05-01
2018-04-16,2020,80.57,20,86.94,12.5,2020-12-01,2021-05-01
2018-04-17,2020,80.57,20,86.94,12.5,2020-12-01,2021-05-01
2018-04-18,2020,80.57,20,86.94,12.5,2020-12-01,2021-05-01
2018-04-19,2020,80.57,22,86.94,12.5,2020-12-01,2021-05-01
2018-04-20,2020,80.57,22,86.94,12.5,2020-12-01,2021-05-01
2018-04-23,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-04-24,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-04-25,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-04-26,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-04-27,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-04-30,2020,80.8,21,86.94,12.5,2020-12-01,2021-05-01
2018-05-02,2020,80.8,21,86.94,12.5,2020-12-01,2021-05-01
2018-05-03,2020,80.9,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-04,2020,80.9,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-07,2020,80.9,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-08,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-09,2020,80.2,22,86.94,12.5,2020-12-01,2021-05-01
2018-05-10,2020,80.1,21,86.94,12.5,2020-12-01,2021-05-01
2018-05-11,2020,80.2,22,86.94,12.5,2020-12-01,2021-05-01
2018-05-14,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-15,2020,80.3,21,86.94,12.5,2020-12-01,2021-05-01
2018-05-16,2020,80.3,21,86.94,12.5,2020-12-01,2021-05-01
2018-05-17,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-18,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-05-21,2020,80.2,18,86.94,12.5,2020-12-01,2021-05-01
2018-05-22,2020,80.1,19,86.94,12.5,2020-12-01,2021-05-01
2018-05-23,2020,80.1,19,86.94,12.5,2020-12-01,2021-05-01
2018-05-24,2020,80.1,19,86.94,12.5,2020-12-01,2021-05-01
2018-05-25,2020,80.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-05-28,2020,80.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-05-29,2020,80.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-05-30,2020,80.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-01,2020,80.15,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-04,2020,80.15,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-05,2020,80.15,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-06,2020,80.15,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-07,2020,80.3,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-08,2020,81.0,20,86.94,12.5,2020-12-01,2021-05-01
2018-06-11,2020,81.0,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-12,2020,81.15,18,86.94,12.5,2020-12-01,2021-05-01
2018-06-13,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-14,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-15,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-18,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-19,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-20,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-21,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-22,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-25,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-26,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-27,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-28,2020,81.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-06-29,2020,81.35,20,86.94,12.5,2020-12-01,2021-05-01
2018-07-02,2020,81.35,20,86.94,12.5,2020-12-01,2021-05-01
2018-07-03,2020,81.35,20,86.94,12.5,2020-12-01,2021-05-01
2018-07-04,2020,81.3,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-05,2020,81.3,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-06,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-09,2020,81.0,19,86.94,12.5,2020-12-01,2021-05-01
2018-07-10,2020,81.15,20,86.94,12.5,2020-12-01,2021-05-01
2018-07-11,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-12,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-13,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-16,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-07-17,2020,80.9,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-18,2020,80.9,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-19,2020,80.9,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-20,2020,80.55,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-23,2020,80.55,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-24,2020,80.55,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-25,2020,80.55,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-26,2020,80.55,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-27,2020,80.55,22,86.94,12.5,2020-12-01,2021-05-01
2018-07-30,2020,80.35,20,86.94,12.5,2020-12-01,2021-05-01
2018-07-31,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-08-01,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-08-02,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-08-03,2020,80.3,21,86.94,12.5,2020-12-01,2021-05-01
2018-08-06,2020,80.3,19,86.94,12.5,2020-12-01,2021-05-01
2018-08-07,2020,80.25,20,86.94,12.5,2020-12-01,2021-05-01
2018-08-08,2020,80.25,20,86.94,12.5,2020-12-01,2021-05-01
2018-08-09,2020,80.3,21,86.94,12.5,2020-12-01,2021-05-01
2018-08-10,2020,80.0,18,86.94,12.5,2020-12-01,2021-05-01
2018-08-13,2020,79.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-08-14,2020,79.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-08-15,2020,79.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-08-16,2020,79.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-08-17,2020,79.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-08-20,2020,79.8,17,86.94,12.5,2020-12-01,2021-05-01
2018-08-21,2020,79.8,17,86.94,12.5,2020-12-01,2021-05-01
2018-08-22,2020,80.25,22,86.94,12.5,2020-12-01,2021-05-01
2018-08-23,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-08-24,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-08-27,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-08-28,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-08-29,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-08-30,2020,80.35,22,86.94,12.5,2020-12-01,2021-05-01
2018-08-31,2020,80.4,22,86.94,12.5,2020-12-01,2021-05-01
2018-09-03,2020,80.4,22,86.94,12.5,2020-12-01,2021-05-01
2018-09-04,2020,80.4,22,86.94,12.5,2020-12-01,2021-05-01
2018-09-05,2020,80.4,22,86.94,12.5,2020-12-01,2021-05-01
2018-09-06,2020,80.4,22,86.94,12.5,2020-12-01,2021-05-01
2018-09-10,2020,80.4,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-11,2020,80.4,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-12,2020,80.4,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-13,2020,80.5,19,86.94,12.5,2020-12-01,2021-05-01
2018-09-14,2020,80.45,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-17,2020,80.45,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-18,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-19,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-20,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-21,2020,80.65,20,86.94,12.5,2020-12-01,2021-05-01
2018-09-24,2020,80.45,18,86.94,12.5,2020-12-01,2021-05-01
2018-09-25,2020,80.45,18,86.94,12.5,2020-12-01,2021-05-01
2018-09-26,2020,80.45,18,86.94,12.5,2020-12-01,2021-05-01
2018-09-27,2020,80.45,18,86.94,12.5,2020-12-01,2021-05-01
2018-09-28,2020,80.5,19,86.94,12.5,2020-12-01,2021-05-01
2018-10-01,2020,80.5,19,86.94,12.5,2020-12-01,2021-05-01
2018-10-02,2020,80.5,19,86.94,12.5,2020-12-01,2021-05-01
2018-10-03,2020,80.5,19,86.94,12.5,2020-12-01,2021-05-01
2018-10-04,2020,80.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-10-05,2020,80.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-10-08,2020,80.6,20,86.94,12.5,2020-12-01,2021-05-01
2018-10-09,2020,80.6,20,86.94,12.5,2020-12-01,2021-05-01
2018-10-10,2020,80.6,20,86.94,12.5,2020-12-01,2021-05-01
2018-10-11,2020,80.6,20,86.94,12.5,2020-12-01,2021-05-01
2018-10-15,2020,80.9,18,86.94,12.5,2020-12-01,2021-05-01
2018-10-16,2020,80.9,18,86.94,12.5,2020-12-01,2021-05-01
2018-10-17,2020,80.9,18,86.94,12.5,2020-12-01,2021-05-01
2018-10-18,2020,80.8,17,86.94,12.5,2020-12-01,2021-05-01
2018-10-19,2020,80.8,17,86.94,12.5,2020-12-01,2021-05-01
2018-10-22,2020,80.9,18,86.94,12.5,2020-12-01,2021-05-01
2018-10-23,2020,80.9,18,86.94,12.5,2020-12-01,2021-05-01
2018-10-24,2020,80.9,18,86.94,12.5,2020-12-01,2021-05-01
2018-10-25,2020,80.6,20,86.94,12.5,2020-12-01,2021-05-01
2018-10-26,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-10-29,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-10-30,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-10-31,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-01,2020,80.4,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-05,2020,80.37,20,86.94,12.5,2020-12-01,2021-05-01
2018-11-06,2020,80.37,20,86.94,12.5,2020-12-01,2021-05-01
2018-11-07,2020,80.37,20,86.94,12.5,2020-12-01,2021-05-01
2018-11-08,2020,80.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-11-09,2020,80.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-11-12,2020,80.8,19,86.94,12.5,2020-12-01,2021-05-01
2018-11-13,2020,81.4,19,86.94,12.5,2020-12-01,2021-05-01
2018-11-14,2020,81.2,20,86.94,12.5,2020-12-01,2021-05-01
2018-11-16,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-19,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-20,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-21,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-22,2020,80.67,20,86.94,12.5,2020-12-01,2021-05-01
2018-11-23,2020,80.33,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-26,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-27,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-28,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-29,2020,81.0,21,86.94,12.5,2020-12-01,2021-05-01
2018-11-30,2020,80.33,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-03,2020,80.33,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-04,2020,80.33,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-05,2020,80.32,24,86.94,12.5,2020-12-01,2021-05-01
2018-12-06,2020,80.32,24,86.94,12.5,2020-12-01,2021-05-01
2018-12-07,2020,80.32,24,86.94,12.5,2020-12-01,2021-05-01
2018-12-10,2020,80.25,22,86.94,12.5,2020-12-01,2021-05-01
2018-12-11,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-12,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-13,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-14,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-17,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-18,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-19,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-20,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2018-12-21,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2018-12-24,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2018-12-26,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2018-12-27,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2018-12-28,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2018-12-31,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2019-01-02,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2019-01-03,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2019-01-04,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-07,2020,80.3,20,86.94,12.5,2020-12-01,2021-05-01
2019-01-08,2020,80.3,20,86.94,12.5,2020-12-01,2021-05-01
2019-01-09,2020,80.3,20,86.94,12.5,2020-12-01,2021-05-01
2019-01-10,2020,80.3,19,86.94,12.5,2020-12-01,2021-05-01
2019-01-11,2020,80.3,20,86.94,12.5,2020-12-01,2021-05-01
2019-01-14,2020,80.3,20,86.94,12.5,2020-12-01,2021-05-01
2019-01-15,2020,80.3,20,86.94,12.5,2020-12-01,2021-05-01
2019-01-16,2020,80.3,21,86.94,12.5,2020-12-01,2021-05-01
2019-01-17,2020,80.3,22,86.94,12.5,2020-12-01,2021-05-01
2019-01-18,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-21,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-22,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-23,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-24,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-25,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-28,2020,80.32,22,86.94,12.5,2020-12-01,2021-05-01
2019-01-29,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-30,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-01-31,2020,80.3,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-01,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-04,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-05,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-06,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-07,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-08,2020,80.0,24,86.94,12.5,2020-12-01,2021-05-01
2019-02-11,2020,80.0,24,86.94,12.5,2020-12-01,2021-05-01
2019-02-12,2020,80.0,25,86.94,12.5,2020-12-01,2021-05-01
2019-02-13,2020,80.0,25,86.94,12.5,2020-12-01,2021-05-01
2019-02-14,2020,80.0,26,86.94,12.5,2020-12-01,2021-05-01
2019-02-15,2020,80.0,26,86.94,12.5,2020-12-01,2021-05-01
2019-02-18,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-19,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-20,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-21,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-22,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-25,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-26,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-27,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-02-28,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-03-01,2020,80.0,22,86.94,12.5,2020-12-01,2021-05-01
2019-03-06,2020,80.0,20,86.94,12.5,2020-12-01,2021-05-01
2019-03-07,2020,80.0,20,86.94,12.5,2020-12-01,2021-05-01
2019-03-08,2020,80.0,21,86.94,12.5,2020-12-01,2021-05-01
2019-03-11,2020,80.01,20,86.94,12.5,2020-12-01,2021-05-01
2019-03-12,2020,80.01,20,86.94,12.5,2020-12-01,2021-05-01
2019-03-13,2020,80.01,20,86.94,12.5,2020-12-01,2021-05-01
2019-03-14,2020,80.01,20,86.94,12.5,2020-12-01,2021-05-01
2019-03-15,2020,79.72,23,86.94,12.5,2020-12-01,2021-05-01
2019-03-18,2020,79.71,22,86.94,12.5,2020-12-01,2021-05-01
2019-03-19,2020,79.71,22,86.94,12.5,2020-12-01,2021-05-01
2019-03-20,2020,79.72,23,86.94,12.5,2020-12-01,2021-05-01
2019-03-21,2020,79.72,23,86.94,12.5,2020-12-01,2021-05-01
2019-03-22,2020,79.72,23,86.94,12.5,2020-12-01,2021-05-01
2019-03-25,2020,79.71,22,86.94,12.5,2020-12-01,2021-05-01
2019-03-26,2020,79.71,24,86.94,12.5,2020-12-01,2021-05-01
2019-03-27,2020,79.71,24,86.94,12.5,2020-12-01,2021-05-01
2019-03-28,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-03-29,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-01,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-02,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-03,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-04,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-05,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-08,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-09,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-10,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-11,2020,79.72,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-12,2020,80.0,25,86.94,12.5,2020-12-01,2021-05-01
2019-04-15,2020,80.2,21,86.94,12.5,2020-12-01,2021-05-01
2019-04-16,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-17,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-18,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-22,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-23,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-24,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-25,2020,80.1,24,86.94,12.5,2020-12-01,2021-05-01
2019-04-26,2020,80.2,23,86.94,12.5,2020-12-01,2021-05-01
2019-04-29,2020,80.2,23,86.94,12.5,2020-12-01,2021-05-01
2019-04-30,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-05-02,2020,80.0,23,86.94,12.5,2020-12-01,2021-05-01
2019-05-03,2020,80.0,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-06,2020,80.0,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-07,2020,80.0,25,86.94,12.5,2020-12-01,2021-05-01
2019-05-08,2020,80.0,26,86.94,12.5,2020-12-01,2021-05-01
2019-05-09,2020,80.0,25,86.94,12.5,2020-12-01,2021-05-01
2019-05-10,2020,80.0,25,86.94,12.5,2020-12-01,2021-05-01
2019-05-13,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-14,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-15,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-16,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-17,2020,80.0,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-20,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-21,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-22,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-23,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-24,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-27,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-28,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-29,2020,79.87,24,86.94,12.5,2020-12-01,2021-05-01
2019-05-30,2020,79.75,23,86.94,12.5,2020-12-01,2021-05-01
2019-05-31,2020,79.75,23,86.94,12.5,2020-12-01,2021-05-01
2019-06-03,2020,79.46,20,86.94,12.5,2020-12-01,2021-05-01
2019-06-04,2020,79.46,22,86.94,12.5,2020-12-01,2021-05-01
2019-06-05,2020,79.46,22,86.94,12.5,2020-12-01,2021-05-01
2019-06-06,2020,79.46,22,86.94,12.5,2020-12-01,2021-05-01
2019-06-07,2020,79.15,22,86.94,12.5,2020-12-01,2021-05-01
2019-06-10,2020,79.15,22,86.94,12.5,2020-12-01,2021-05-01
2019-06-11,2020,79.2,23,86.94,12.5,2020-12-01,2021-05-01
2019-06-12,2020,79.2,23,86.94,12.5,2020-12-01,2021-05-01
2019-06-13,2020,79.2,23,86.94,12.5,2020-12-01,2021-05-01
2019-06-14,2020,79.75,23,86.94,12.5,2020-12-01,2021-05-01
2019-06-17,2020,79.75,21,86.94,12.5,2020-12-01,2021-05-01
2019-06-18,2020,79.75,21,86.94,12.5,2020-12-01,2021-05-01
2019-06-19,2020,79.75,21,86.94,12.5,2020-12-01,2021-05-01
2019-06-21,2020,79.82,24,86.94,12.5,2020-12-01,2021-05-01
2019-06-24,2020,79.82,24,86.94,12.5,2020-12-01,2021-05-01
2019-06-25,2020,79.9,24,86.94,12.5,2020-12-01,2021-05-01
2019-06-26,2020,79.9,24,86.94,12.5,2020-12-01,2021-05-01
2019-06-27,2020,79.9,24,86.94,12.5,2020-12-01,2021-05-01
2019-06-28,2020,79.9,25,86.94,12.5,2020-12-01,2021-05-01
2019-07-01,2020,79.9,25,86.94,12.5,2020-12-01,2021-05-01
2019-07-02,2020,79.9,25,86.94,12.5,2020-12-01,2021-05-01
2019-07-03,2020,79.9,25,86.94,12.5,2020-12-01,2021-05-01
2019-07-04,2020,79.9,25,86.94,12.5,2020-12-01,2021-05-01
