variavel;coef;std_err;t_stat;p_value;conf_low;conf_high
const;5,649161233232336;0,1463455682169277;38,60151900779528;0,0;5,362329190230108;5,935993276234564
desancoragem_centro_12m;2,675965117983421;0,09599310891565908;27,876637690050877;5,122913952164481e-171;2,4878220817446985;2,8641081542221434
dummy_lula;3,295805785593877;0,2185365350440413;15,08125762554842;2,1513175753149416e-51;2,867482047601381;3,7241295235863734
